sex,age,height,index,amount
1,71,49,178997,529599
1,87,74,503636,805596
0,65,34,873059,704288
1,28,31,637217,161539
1,10,149,232280,347208
0,97,8,459089,131563
1,27,119,763398,474554
1,51,117,754005,284225
1,82,149,466740,570990
1,49,263,763575,751698
0,49,196,507345,957187
0,1,264,778159,394411
1,93,6,790295,851727
0,59,297,371524,463786
1,37,20,392595,707037
1,40,283,946116,364957
0,29,154,606904,671220
0,95,291,741415,830273
1,25,178,578783,908629
1,13,35,59466,988823
0,77,285,488030,735277
0,45,272,961565,349295
0,90,157,823371,554319
0,61,157,793920,756173
0,65,254,941273,886129
0,21,249,350576,833254
0,89,271,252204,184047
1,44,242,254544,319746
0,29,12,567677,626314
1,40,58,487337,57221
1,65,205,106284,231932
0,80,193,771517,966623
1,57,195,421277,461362
0,11,241,116444,6494
1,51,288,516774,85549
1,56,282,657339,494206
0,22,277,542480,682247
0,74,180,902805,293897
1,69,91,655491,147876
1,28,63,630422,65518
1,93,296,630197,46079
0,33,201,618317,765541
1,35,296,204239,214604
0,1,162,453899,102435
0,64,163,859173,642186
1,16,182,895231,59839
0,70,157,589443,120094
1,54,196,75889,990843
1,3,128,884458,115429
0,71,225,114476,360453
1,43,275,387330,709371
0,59,21,130411,179609
0,43,60,233486,979577
0,26,209,313455,524090
1,83,13,856802,248782
0,30,17,949552,64260
1,58,31,478973,610103
1,67,270,562509,536349
0,39,124,855706,305525
1,37,187,774521,621703
0,58,147,371806,288535
0,97,157,59625,931196
0,82,13,96039,638197
0,24,103,255146,228797
0,56,250,318135,353958
1,22,172,306301,83174
1,96,86,158498,215562
1,90,281,199007,865306
1,65,261,323628,690126
1,49,97,688855,778893
0,84,39,989045,734095
0,81,5,593131,468942
0,64,57,158135,205137
1,56,296,167413,446355
1,9,6,586953,208493
0,37,92,640907,863634
0,9,89,587831,585860
1,59,227,359984,490694
0,22,135,391004,112266
1,40,74,358056,776291
1,24,188,463191,599016
1,51,286,609842,430218
0,45,78,456766,855946
0,78,233,48483,432416
1,76,102,506544,169583
1,51,116,484927,850926
0,11,62,170492,796563
1,29,133,376341,811737
1,53,77,846787,607871
1,30,244,289324,22439
0,8,239,478504,936527
1,38,82,240136,171029
1,60,251,79979,789530
1,48,127,412401,90320
1,76,100,340778,691183
0,78,70,238346,996049
0,59,235,353004,171352
0,48,90,839597,467543
1,87,143,737327,701031
0,92,275,574325,780531
0,86,49,137018,696981
0,73,297,729699,75597
1,34,24,452490,188885
0,90,276,884585,333800
0,36,98,495222,429514
0,35,134,59059,970526
0,27,161,281207,252996
1,37,30,294304,460355
0,93,166,545740,202300
0,55,200,32610,408950
0,13,159,576675,814603
1,60,127,845737,839436
0,95,156,490460,279559
0,33,105,375516,739275
1,56,76,13067,529112
1,33,211,896309,382243
0,13,231,121445,949381
1,2,280,309760,214048
1,92,274,767447,254919
0,86,109,895874,491142
1,38,267,690499,333001
1,88,62,70342,992139
1,89,166,990418,374388
1,100,270,922929,291634
1,31,99,526093,568544
0,73,281,864626,674877
1,24,208,832036,723789
1,0,50,530657,643753
1,41,23,670908,113767
0,5,187,45036,510411
1,72,293,983034,131969
1,55,219,835960,600654
0,96,151,346323,133458
1,81,91,14575,141654
0,98,134,965582,149699
1,49,227,427509,725175
1,1,282,181693,917720
1,39,271,105281,812477
0,79,94,199193,365804
0,85,277,490235,582362
1,77,74,214621,850001
1,11,112,850360,814242
0,51,232,606714,93984
0,71,229,645663,559543
1,5,143,416258,394256
1,95,121,101425,673562
0,47,206,676059,651581
1,22,66,757762,271012
1,8,46,872768,301699
0,92,275,243483,931803
0,43,249,26923,103980
0,31,213,240908,928321
0,95,270,160001,646357
0,14,39,336313,897588
0,13,31,539163,807482
0,85,264,695390,258822
0,12,262,969257,262354
1,92,252,830649,820984
0,91,190,893146,989862
0,57,19,9770,834352
1,31,240,898023,64513
0,73,166,840158,656135
0,70,192,877229,697492
0,62,1,941545,272915
1,90,9,483935,496181
1,25,75,583675,368732
0,36,275,515033,288179
0,40,156,388762,902559
0,4,186,279271,302757
0,84,201,375135,130615
1,7,224,85542,230846
1,42,263,49467,86375
1,95,261,320864,975527
1,45,248,234624,994839
1,95,213,821736,9073
0,67,240,372532,145464
1,39,166,4009,822422
0,69,275,602198,75530
1,1,194,262826,778408
1,75,173,312137,508576
1,54,85,370903,171827
0,36,132,796860,2800
0,13,205,184291,478418
1,16,290,67340,195837
1,67,195,297229,723938
1,80,87,45173,264447
0,61,29,368586,876283
1,95,37,960611,483434
1,46,263,911243,405938
1,89,151,471647,365605
0,6,164,949114,612459
1,27,222,559379,28754
1,84,170,930147,780287
1,66,290,967430,103237
1,17,281,857243,509120
0,68,119,947333,9058
1,97,262,256311,24199
0,32,110,560429,227529
1,57,201,967506,176446
1,44,256,57731,490645
1,43,49,801271,32805
1,37,21,56326,404475
0,56,45,317548,517151
0,12,259,822869,470619
1,50,53,883784,608204
1,48,224,484760,909218
0,20,84,802221,361746
1,61,134,424035,696509
1,82,145,347389,133628
0,42,45,460810,62427
1,72,288,265079,870624
0,38,153,42282,868379
1,26,280,99820,107692
1,66,186,579841,549025
1,18,171,932681,788512
1,73,285,807838,185102
0,11,31,418242,363770
0,60,206,214096,865821
1,42,213,572882,75405
1,76,276,737868,977016
0,14,212,913614,389775
0,19,245,596905,484329
1,87,185,335339,614656
0,3,157,870375,778988
0,32,88,823493,603642
1,58,173,158103,851276
1,98,20,290308,763774
0,16,85,667674,217639
1,24,99,736588,917123
1,37,100,462931,603980
0,19,66,713453,35066
1,38,300,159243,500768
1,51,134,87148,681056
0,28,35,739208,688573
1,97,200,471080,353258
1,51,88,933336,137238
1,95,77,170585,725103
1,41,146,942607,996378
1,11,140,554629,802537
1,45,6,19106,816862
1,23,17,519173,638665
0,29,235,138554,211131
0,35,231,232335,370851
1,39,208,853517,329199
1,47,151,142318,692689
1,40,130,588559,935610
1,6,244,841751,7732
0,81,67,111675,196145
0,76,212,571409,104915
0,50,48,239075,169727
0,2,66,706414,341664
1,29,71,560003,831862
1,91,199,618682,708851
0,17,168,575696,956264
0,17,273,604104,602215
1,38,287,873752,515624
1,16,157,480728,834358
0,3,65,544971,745634
0,61,57,959622,694482
1,92,134,573433,880399
0,85,251,919538,503115
1,4,45,790122,674069
1,52,77,451262,146419
0,45,154,320895,106499
0,48,224,339085,346984
1,24,104,228582,159306
0,88,275,416863,910731
0,80,127,612093,183817
0,68,298,851373,314487
0,91,151,472572,763840
0,51,60,327097,776161
1,34,84,73810,402212
1,23,135,857068,500581
1,78,138,235915,726294
1,85,258,805036,690772
0,81,273,206464,560856
0,93,196,256058,916138
1,99,115,690562,297568
0,11,130,157533,790009
0,20,197,816676,181192
1,76,256,249873,977940
0,6,50,293182,503824
1,83,158,42841,826872
0,29,66,534402,584410
1,89,200,192791,961229
1,7,262,378284,533570
0,20,155,724064,68937
0,69,280,957664,180593
0,72,135,267260,242123
1,90,156,217099,279642
1,68,64,336899,634840
1,62,100,136691,893649
1,58,130,672302,435597
1,7,54,716124,631912
1,26,181,524996,104029
1,25,218,574984,763392
1,96,128,861023,324628
0,48,69,476995,783170
1,93,280,146838,748544
1,32,43,654781,857510
0,91,144,154951,289819
1,70,148,764301,440953
0,64,291,584299,51414
1,39,120,738984,893199
0,12,212,271311,23137
1,4,52,871118,846888
0,88,243,925383,34781
1,50,177,522828,643843
0,98,296,966756,67976
0,58,219,191838,422745
1,51,294,544369,404162
0,45,17,854140,904878
0,82,276,386733,563712
0,76,221,614799,43231
0,34,3,729248,573950
1,43,13,686135,552903
0,95,20,678987,489270
1,31,19,363312,214232
1,45,243,81425,671490
1,98,28,97378,953356
0,64,293,476647,51141
0,13,4,786003,798807
0,97,56,829987,963687
0,35,270,919733,762312
0,81,51,216428,158101
0,5,172,126647,773177
1,6,261,998202,599477
1,62,69,171897,945300
0,29,16,476344,713738
0,5,162,532328,322253
1,49,247,121344,363234
1,42,43,170748,779242
1,7,73,679886,53475
0,85,147,414623,656529
0,86,46,254778,382560
1,92,31,492369,709379
0,24,280,716035,715654
1,23,58,918379,96842
0,9,20,245133,255893
1,62,101,902629,584056
0,7,249,359030,924968
1,77,296,977421,267022
1,62,214,69508,309342
1,81,190,225094,829330
0,3,218,975138,68434
0,88,212,193221,664141
0,68,186,121939,889000
0,39,196,677571,557737
0,49,15,449984,396399
1,50,214,425101,371009
1,41,269,775900,275868
1,42,176,399765,516090
0,75,192,359041,891416
0,48,120,783955,124200
0,27,121,798060,201326
0,60,179,615784,383986
1,28,37,88526,100178
0,36,177,593979,862992
0,27,60,599643,917716
1,25,190,534825,799615
1,73,106,277622,701548
0,23,104,156794,822479
1,24,282,391738,240850
1,20,169,280184,708963
1,34,137,66191,515165
0,3,97,35947,892170
0,98,131,868199,463681
0,86,234,185144,715781
1,93,250,564944,911398
1,18,95,12102,987248
0,8,197,773006,686968
0,28,49,170923,185114
0,3,268,967564,269250
1,21,120,526905,364333
1,92,218,923605,435970
0,8,278,197404,906273
1,6,35,774629,306421
0,37,44,288534,890183
0,78,218,418689,27744
0,6,269,623808,591453
0,37,9,108180,318035
0,77,157,600921,620763
0,79,112,931768,892057
1,73,162,277596,307506
0,61,190,646017,21525
1,94,298,699940,214396
0,70,28,876219,579408
1,93,226,492773,311081
1,85,256,809861,273106
1,89,63,848042,120460
1,89,130,706985,707086
1,92,21,662304,280295
0,61,106,839995,148681
1,36,27,153912,93252
0,84,154,42045,482062
1,44,155,600117,772989
0,74,10,785236,285586
1,9,136,694350,99660
0,23,29,952049,335784
0,84,32,335354,428221
1,71,189,88084,47641
1,97,192,785138,531822
0,74,12,558668,189969
1,71,4,94910,214756
1,73,27,875623,961301
0,67,258,608999,525751
1,87,235,47103,153811
1,14,247,622780,928576
1,89,145,558179,518750
1,71,154,123732,981995
1,12,169,661609,789009
0,75,69,472189,602256
1,33,158,877997,71208
0,40,253,769811,976397
0,96,26,597054,688862
0,62,29,157205,934669
1,73,154,709740,499468
1,73,9,745190,600280
0,79,82,282049,360628
1,77,192,804724,954373
1,38,32,248706,771009
0,94,287,595925,274317
0,49,223,448235,832202
0,74,245,845365,681922
0,17,136,752483,452547
1,50,136,245465,636529
1,52,9,174329,386390
1,64,197,855093,327529
0,24,272,137269,208521
0,31,78,133788,305370
1,100,72,56751,73768
1,44,0,829854,175720
0,52,44,734162,10706
1,47,175,329303,502327
0,2,294,589058,742321
0,97,213,331083,450273
0,90,13,41019,687901
0,58,248,262989,8727
1,43,272,223057,749597
1,4,298,265617,38211
0,88,203,962051,651511
1,95,55,238495,717911
0,47,200,150378,128945
0,93,116,603859,346267
1,53,138,969747,742312
0,25,290,677939,701851
1,8,155,108860,707903
1,0,216,998737,149110
0,96,9,807498,295750
1,18,45,762658,790934
0,93,2,777608,10084
1,62,110,217129,703849
0,97,262,193645,962554
1,76,121,881578,247038
0,9,86,261424,943900
0,26,189,624747,606084
0,25,50,680926,42636
0,18,88,676465,773052
1,64,189,381099,289747
1,85,267,463357,851996
1,60,29,960868,366616
0,19,22,45893,169444
1,5,210,336877,764194
1,21,152,249411,112293
1,62,273,828032,740719
0,84,143,338858,899720
0,74,238,51549,548931
1,86,136,799896,261936
1,98,282,5090,855834
0,73,26,150400,837003
0,11,118,957155,849802
0,12,148,723254,616551
0,33,8,900360,569429
1,3,48,80836,29596
1,77,71,706487,941760
0,5,138,717500,752611
0,1,253,687229,73825
1,64,202,726408,951773
0,98,157,443889,559635
0,73,243,876596,39687
0,72,74,112492,131866
0,82,96,854082,907600
1,68,169,973207,390384
1,27,104,943663,631188
0,44,114,791128,347452
1,13,119,156716,896711
1,72,190,173068,253588
1,61,10,284519,408390
0,15,199,958110,432100
0,73,118,620681,605516
1,78,215,42783,761118
1,98,193,52691,358060
1,43,76,819527,798881
0,92,114,847675,485577
1,63,116,766412,542001
0,61,187,768170,710268
1,93,129,796762,901082
0,50,119,576356,543032
0,23,29,219596,963906
0,8,182,625405,152926
1,53,5,369648,479985
1,12,123,889563,296398
0,51,299,733134,35115
0,47,115,57419,146246
1,68,172,435556,882834
0,28,158,899101,461192
1,39,80,812414,255072
0,64,39,881720,931537
1,25,31,836394,302685
1,56,142,462705,301002
0,56,23,330222,799231
1,21,17,88421,97476
1,81,3,359278,828983
0,15,163,598841,527329
0,91,112,792279,625610
0,69,45,708872,466836
0,32,202,66874,312655
1,34,102,394909,103611
0,61,256,487578,83625
1,62,271,397261,411916
1,73,108,193128,528639
1,66,279,543513,101450
0,64,221,330145,929003
0,82,251,346041,199291
1,53,226,744632,390436
0,47,117,257347,886000
1,16,106,492546,597925
0,82,184,284193,589490
0,95,190,366054,391926
1,10,205,153863,471749
0,81,72,571934,116752
0,12,7,402602,722972
0,82,198,904495,292231
0,50,277,95231,130397
0,15,77,580414,453309
1,6,4,396031,787321
1,19,164,231494,104508
1,28,240,282892,810281
0,22,140,64072,276145
1,16,249,596419,122739
1,71,75,755825,439194
0,96,287,963308,231219
1,83,294,144616,193783
0,96,297,278185,613096
0,86,205,569519,760254
1,17,219,75223,854549
0,100,255,194418,638237
0,89,60,533825,524500
0,18,148,667845,737598
0,70,0,613717,13229
1,27,80,352404,481455
0,56,60,743184,550294
1,65,44,978067,353787
1,48,17,56500,363807
0,32,32,178874,487340
1,60,147,314104,293163
0,9,181,354396,79918
0,57,218,77602,103269
0,82,206,303767,989584
0,45,88,71080,159572
0,60,92,804969,637572
0,44,130,114675,945717
0,33,241,983302,173326
0,31,74,902503,505511
1,96,128,546497,219353
1,41,251,173220,21668
0,25,75,438232,457844
1,31,33,117852,757599
0,85,119,722142,242299
0,14,104,444806,450047
1,16,92,435108,537202
1,13,257,777718,624519
1,87,142,444104,969599
1,3,288,140768,21448
1,92,168,69360,52653
1,99,104,490683,922588
1,25,173,405624,442696
1,72,46,965312,903192
1,94,85,711492,900405
0,73,269,537414,35628
1,80,200,360208,757823
0,46,266,832350,858221
1,25,261,583648,537909
0,66,196,153231,3901
1,5,280,933410,309147
1,93,185,169145,116701
1,12,103,220110,566495
0,88,14,231491,602446
1,11,255,737194,692371
0,5,134,97832,363422
0,93,153,589572,349404
0,74,77,497861,512172
0,71,270,292232,824460
1,15,9,394625,492068
1,100,111,840118,810206
1,95,163,329216,30813
0,77,32,257518,268603
0,14,127,944257,493888
1,13,116,230820,259296
0,79,292,708471,586329
1,59,68,244599,697362
1,10,117,368522,967739
0,78,142,605158,113527
1,65,258,411858,705002
1,92,8,784133,447653
0,41,229,407836,86319
1,88,124,766994,224672
1,74,172,259802,292065
0,2,98,373483,129053
1,78,131,795219,318996
1,50,284,231677,734928
0,0,265,768975,99579
0,62,182,194143,939618
1,99,29,218063,186703
0,74,224,418668,993416
0,79,294,641366,685362
1,16,284,981542,487893
1,21,237,840160,717047
1,47,229,468574,589424
0,99,19,229488,604062
0,78,244,16095,387111
1,2,245,58930,493769
1,20,140,652553,98787
1,14,32,87593,646201
0,56,251,265539,266438
1,24,199,209745,696035
0,36,9,228160,389894
1,54,22,537432,757424
1,30,21,482640,232495
1,63,92,721564,736934
0,41,42,237398,783541
1,25,185,164657,783084
1,70,29,970125,404477
0,18,123,766975,216029
1,4,84,845491,50500
1,50,239,108061,502392
0,7,167,630662,126671
1,57,24,658266,693945
1,83,237,429584,692029
1,77,189,70468,516636
1,58,71,333696,601443
0,74,162,452429,965077
1,39,18,515084,888297
1,21,24,25329,440305
1,16,84,67619,68375
0,42,74,548284,932499
1,50,19,152274,324548
0,45,104,548949,95417
0,34,182,565940,279444
1,41,124,866186,165716
1,87,45,534445,165728
1,10,190,61361,945566
1,24,78,245309,531191
0,46,92,189842,329154
0,63,195,1492,860398
0,17,99,155205,630778
0,73,288,650565,212365
1,29,181,966688,496455
0,22,228,633586,184562
1,23,27,127404,888323
0,11,82,530286,386502
1,72,30,68394,619759
1,61,104,244990,132902
1,42,227,902655,924877
1,94,124,854801,170463
1,52,87,164178,350774
1,38,129,180499,676961
1,0,114,75116,731381
1,88,7,60886,616732
0,37,5,900192,547024
0,10,115,889452,601047
0,0,32,207396,143460
0,49,245,200285,412353
0,88,103,674749,194782
0,24,220,1367,89325
0,28,96,869308,112072
0,23,58,901387,937308
1,97,14,417437,244382
0,52,5,255871,758369
1,84,40,901945,845120
1,59,291,876407,999849
1,22,203,158965,582531
0,11,20,310624,650885
0,74,143,223806,62515
0,24,244,915016,501535
0,58,21,40377,159539
0,87,81,774177,132309
0,81,16,538368,864521
0,22,138,736620,760582
1,21,208,71895,891784
0,24,275,261503,239902
1,91,246,911681,45587
0,59,237,275255,280860
0,56,190,226297,427677
1,63,238,607118,885334
1,26,58,96915,618274
1,42,112,432561,1865
1,36,235,366727,937252
1,69,6,505959,299165
1,66,26,611291,128745
1,89,267,224011,727887
1,17,32,510852,564488
0,2,36,587993,196736
0,96,137,687541,772850
0,61,165,535639,329335
0,18,261,627742,36089
0,87,205,439356,481540
1,22,202,366987,880132
0,34,94,6867,907012
0,94,131,979138,39860
0,17,262,844822,419368
0,35,12,398786,838615
0,13,142,38740,564270
1,24,45,371853,599991
1,27,37,999809,463819
1,75,297,259946,834758
1,36,251,305668,344586
0,98,239,991042,81434
1,11,228,952632,287084
0,92,247,322984,190633
0,100,78,631348,320664
1,41,298,93657,946994
1,70,261,23264,309120
0,70,208,914622,193109
1,15,91,570081,413749
1,16,264,470067,650284
0,57,283,918240,408403
1,56,63,612939,199596
0,2,104,683439,858155
0,64,53,647063,280533
0,81,145,955858,587354
0,67,196,556027,338800
0,11,108,592704,443825
0,90,148,908954,566690
0,71,222,86612,365646
0,60,69,467337,364356
0,21,175,657694,254279
0,44,241,21146,838620
1,91,169,573714,666612
1,17,211,12561,537386
1,71,249,529927,70582
0,44,284,953511,895182
1,25,81,455799,691320
1,45,156,16683,656708
1,2,139,477613,960493
0,24,276,468024,676977
0,72,185,996973,479885
1,98,263,105679,224102
1,76,233,182568,74968
1,64,97,954129,788356
1,21,120,419437,807104
1,6,282,641085,603090
1,6,250,212420,116585
1,46,176,31421,320037
1,64,209,523113,975458
1,92,102,55493,30135
0,7,113,168981,611581
0,82,230,785228,322624
0,99,150,246604,926674
1,12,12,640835,335740
0,16,74,595238,346490
0,87,170,529889,500450
1,38,296,556472,318823
0,66,64,791119,850383
0,48,202,526454,717544
0,51,188,75108,584441
0,9,19,202763,96268
1,43,252,63648,725504
1,29,183,403911,182439
1,28,200,877390,334328
0,77,258,970556,432643
0,84,60,785980,910034
1,87,119,42085,922164
1,3,10,902245,261465
0,16,243,691179,334335
1,0,141,748015,371725
0,12,64,733,541495
0,50,154,781639,735692
0,59,3,141152,393203
0,3,151,78544,267884
0,13,18,810672,930275
1,71,228,885237,476954
1,89,176,386065,777153
0,65,51,595531,192599
0,23,93,880711,556847
0,18,186,127847,638476
0,29,159,382640,959148
0,55,51,70517,191474
0,51,278,596700,926688
0,78,233,946475,294218
0,73,76,808531,308641
0,49,41,169164,338930
1,29,22,505188,273970
0,16,244,834756,722725
0,19,118,806337,715650
1,15,21,458564,170833
0,56,34,763073,214889
0,10,114,166512,368305
0,71,211,804129,676106
1,45,125,751689,605331
1,67,283,919832,235404
0,81,33,409807,408369
0,60,285,475940,817482
1,10,12,202847,305434
1,50,184,752409,25160
1,69,117,475362,358194
0,95,215,699604,32614
0,1,107,948539,218996
1,20,40,976304,873565
1,93,172,188543,293064
0,50,175,919059,511797
0,57,109,415167,882572
1,83,255,876046,298915
1,43,134,423454,761376
0,37,174,60304,362168
0,65,128,734198,992940
1,15,109,14121,603049
1,61,26,598141,10583
1,10,142,45962,358017
0,6,268,787182,998715
1,84,256,843075,291833
1,94,253,977996,528506
1,27,6,467356,368395
0,40,138,929679,752859
1,60,171,291274,404709
1,64,268,583408,912305
1,36,214,571982,987156
1,26,216,283848,99736
1,80,145,973748,440331
1,36,231,51946,75865
0,22,168,73234,486087
0,15,1,773735,832967
0,11,0,199520,766596
1,23,23,107016,336989
1,68,138,425767,3143
0,13,139,235045,340705
1,2,128,388284,166292
1,88,168,175011,900227
1,65,221,764244,216378
0,36,209,252099,729700
0,86,52,329319,502519
0,23,37,358023,968761
1,16,222,51970,207727
0,67,25,32775,506398
0,77,278,674839,215390
1,0,60,810389,421171
1,44,148,81983,167113
0,16,225,117090,854945
1,81,199,579503,279064
0,72,190,191360,399267
1,93,205,799969,764494
1,92,69,253138,76319
1,35,69,443179,830206
1,10,235,801385,85837
1,84,85,264625,493297
1,97,83,209322,369839
1,66,104,291200,730495
1,58,81,647629,333434
0,17,276,501428,557422
0,46,282,342523,587377
0,12,235,898004,315975
0,34,203,771808,836742
1,3,248,750463,342482
0,38,181,643078,213109
0,98,93,523554,870889
1,68,156,423834,467424
0,2,281,54526,193062
0,85,102,777290,771825
1,67,77,88005,69663
0,45,294,118841,940705
0,48,50,314223,295821
0,20,136,849545,900247
1,53,12,90904,693521
1,36,24,742712,445836
1,11,57,637007,297683
1,79,264,953824,866805
0,0,191,369583,234397
0,11,223,392666,716832
0,18,90,434291,843114
1,77,40,734335,223548
1,81,78,317441,617222
0,94,204,235465,243157
1,85,28,697305,988018
1,2,251,749853,281634
1,94,192,979895,175600
1,60,258,834394,983348
0,25,66,545090,284529
1,85,72,917893,127751
1,20,69,696220,658678
0,97,124,922954,124598
1,45,256,685559,38537
0,45,57,998572,445524
1,54,43,427109,677953
0,49,80,66655,154458
1,22,28,583920,764267
0,72,283,454590,440162
0,41,202,977938,246682
1,14,290,715042,514319
1,80,237,821712,64526
0,50,118,653005,910407
1,27,28,105799,459103
1,34,238,186309,922048
1,34,111,392127,982472
0,98,217,605618,724387
1,79,43,211255,67643
0,55,209,429425,632096
1,92,163,283760,754376
1,91,11,104452,473034
0,30,122,817497,681136
1,1,72,875848,155311
0,88,235,600415,441433
0,61,174,422566,345092
1,99,240,444984,802775
0,15,213,732335,1646
0,61,53,772724,369256
1,56,40,665841,713435
0,60,245,441698,626961
1,67,251,487858,25490
0,15,221,250026,820897
1,44,276,722306,291188
1,43,194,743666,644569
0,85,217,823605,944638
0,72,221,943790,895449
1,34,152,72633,868559
0,13,39,575310,854278
1,94,210,208778,872300
1,95,58,416004,443685
1,43,106,472325,654179
1,80,21,681985,993593
0,0,223,517306,923703
0,16,138,993520,92281
0,26,118,803916,30648
0,55,188,627270,130321
0,9,244,789119,544257
1,76,284,522790,361895
0,48,76,893860,38022
1,74,225,337109,551174
1,39,275,140017,14717
0,80,261,584028,771110
0,74,32,556488,654590
1,87,210,861115,228087
1,27,127,681376,890044
0,10,233,605235,945276
1,11,285,422482,107820
1,35,190,971091,55242
1,80,97,662712,749070
1,59,214,704215,436659
1,66,293,434657,688474
1,79,29,428780,321705
1,92,127,862444,575935
1,34,267,795661,775828
0,42,146,270663,503625
1,65,63,996024,655188
0,38,240,2894,291697
1,77,282,290281,390793
1,95,126,18857,177094
1,51,123,363907,262644
0,7,195,853780,45847
0,78,213,222695,446391
0,61,57,30545,958562
1,84,261,166208,848216
0,30,205,101414,581008
0,60,29,311646,348242
0,43,18,38134,212776
0,3,221,483351,916218
0,3,51,739279,947936
0,93,165,243826,761153
0,39,164,445996,476592
0,0,13,343632,301413
1,95,299,279122,461180
1,92,116,853784,647350
0,89,28,729149,410174
1,45,226,727327,502318
1,17,28,217180,412915
1,30,191,374259,792306
1,49,82,904491,290909
0,84,288,315359,258634
0,2,128,229053,551183
0,77,90,292819,157892
1,96,18,97136,319126
0,10,81,541935,608275
1,65,213,41631,546555
0,1,216,572422,281516
0,30,281,88933,978919
0,79,194,214730,174546
1,91,168,660206,401090
1,19,42,605144,31000
1,6,112,629250,738763
1,78,17,672402,416181
1,49,172,641234,43549
0,10,58,604977,461181
0,35,25,303667,61241
0,73,216,905928,835943
1,9,136,840327,512162
1,62,276,299222,758895
1,87,179,950381,567919
0,11,149,581575,116033
0,93,47,746256,348551
0,53,20,927416,702045
0,43,280,366705,496768
1,66,259,502003,264807
1,54,97,453663,611650
1,11,195,967953,505913
0,54,299,231796,155665
0,53,160,24537,942168
0,43,230,724110,573940
1,86,178,185166,285935
1,76,250,166733,736305
1,83,28,434979,511667
0,44,75,160689,17756
0,35,49,550596,837549
1,93,112,239558,151471
1,71,157,827560,701648
1,16,297,337623,835690
1,12,251,633496,996630
0,11,274,564647,769617
1,66,113,565741,86930
1,35,126,553034,993899
1,59,145,663075,306776
0,73,194,823280,391243
1,91,100,109583,977465
0,61,79,279880,323512
1,51,215,112098,579887
0,40,187,329612,68018
0,18,2,445735,678928
1,59,17,290136,109408
0,29,248,582992,433285
1,86,249,954344,408614
0,86,14,929231,858154
1,86,228,948860,696414
1,65,222,65831,783119
0,85,178,947323,42657
1,22,159,620218,38629
1,93,245,401696,655543
0,36,286,168335,516215
0,85,256,736140,941784
0,45,180,29045,787282
1,18,72,710846,367215
1,95,224,560105,524854
0,4,201,769254,602005
0,33,65,155833,244108
1,24,140,523976,342319
0,95,12,706252,191726
1,46,40,750715,676058
1,45,237,900455,8356
0,62,296,717488,929530
0,62,204,512776,556813
0,96,42,672690,818890
1,1,265,510780,919304
1,81,66,535497,231559
1,32,226,199511,451272
0,62,278,318874,627421
0,60,230,771334,210240
1,82,95,709569,596663
1,73,122,961385,717156
0,40,163,876166,432653
0,60,204,791798,515209
0,70,107,299479,772170
1,15,130,295764,930586
1,28,107,565376,520437
1,8,26,914243,268166
1,78,277,63651,981786
0,100,26,8908,740967
0,51,65,959304,296131
1,47,224,247469,3125
1,94,287,740103,60863
0,78,103,968628,690961
0,30,264,502375,170202
0,100,241,821270,115715
1,38,76,411883,411104
1,86,261,800058,328171
1,62,17,112981,436344
1,69,153,957133,741983
0,39,288,475698,877185
1,9,294,516683,664023
1,90,234,894982,290365
1,65,107,903480,279851
1,33,294,223792,78541
1,24,150,208662,87922
1,82,61,62391,92156
1,48,276,749916,338941
0,39,218,96124,634726
0,49,278,857943,773858
1,60,209,493567,222822
1,21,180,928448,43787
1,10,259,631605,94391
1,65,240,382177,300169
0,51,175,336881,199960
1,100,146,451492,107065
0,91,215,270318,370847
1,46,191,597049,767458
0,59,44,228282,454614
0,10,64,478305,216249
0,39,43,936997,212693
0,53,129,533026,772235
1,34,120,496607,763178
1,17,281,126734,874175
0,86,0,91508,596700
1,17,285,818233,669674
0,82,17,159845,87217
0,12,7,586932,886403
1,50,134,414022,480152
0,99,17,425520,831688
1,45,235,569657,501912
0,53,224,571078,139418
0,50,101,27795,602369
0,6,63,115142,923852
0,21,201,494296,980250
0,1,7,955367,476701
0,38,200,158417,582642
0,69,166,886752,15473
1,98,186,661366,869144
1,94,161,72414,690605
1,62,224,446428,593123
0,88,53,278621,850753
1,9,164,56461,957809
1,53,113,902918,149492
0,16,103,799744,788991
1,87,38,827145,924965
1,47,60,380413,856620
0,37,119,597412,847610
1,6,264,266150,309636
1,32,155,274488,804235
1,79,95,573471,452689
1,57,51,687623,576131
1,93,27,996839,905749
0,40,279,248908,312847
1,21,89,217761,654250
0,21,188,10930,540016
0,44,154,7090,546085
0,37,29,324730,439885
0,13,100,169272,29329
1,19,12,986877,835226
0,6,100,984538,535111
1,0,162,933249,19212
0,71,75,964027,14313
1,74,148,412537,267947
0,91,272,159623,670280
1,56,186,524319,296931
1,70,297,714723,306947
1,54,282,199934,534053
1,59,35,723383,111936
0,89,22,796941,956358
0,28,249,464452,647994
0,89,96,31427,487998
0,10,190,455372,515753
0,46,117,943388,746486
0,84,118,843286,558029
0,51,57,301450,740326
0,77,64,1298,648693
0,54,187,901187,637358
1,96,35,892178,405421
0,76,251,769173,258529
0,81,109,565919,158512
1,61,274,296119,825876
1,94,235,198543,929624
1,99,123,59324,581778
0,88,56,209202,84007
1,59,237,688853,186286
1,74,15,836526,604452
1,96,241,218730,97773
1,54,0,87909,954225
0,76,11,303460,227463
1,17,168,795763,356273
0,52,27,918238,851605
