sex,age,height,index,amount
1,70,272,12833,789066
1,72,192,956696,579219
0,40,68,476552,218457
0,20,45,978739,986668
0,91,98,52473,463568
0,76,249,83842,64724
0,67,296,533765,45471
0,10,244,113772,486931
0,78,7,299102,229930
0,58,71,792745,810699
1,43,149,196226,570209
1,10,94,636104,590860
1,54,204,22647,186362
1,75,245,428938,147028
0,50,129,903253,977531
0,4,252,107050,708301
1,100,269,893572,30072
1,56,258,37588,811308
1,98,241,629408,335222
0,11,212,800643,682306
1,68,260,209319,5344
1,88,109,712475,769855
0,67,233,622980,270352
1,6,80,561600,37793
1,79,268,89664,349791
1,83,86,507505,731645
0,56,255,520969,522384
1,6,276,837119,536638
0,88,156,713437,167078
0,57,3,321264,378032
1,64,108,44711,270943
1,39,67,696507,737283
0,48,46,951295,190846
1,11,229,931632,30203
0,92,176,195977,225117
1,55,108,449655,633972
0,22,264,287794,595378
0,67,238,796341,552230
1,75,231,786583,389863
0,16,97,785476,455010
0,32,201,398139,764640
1,63,242,376262,110544
1,7,185,127816,949023
0,21,214,950646,939146
0,61,75,171110,481439
1,91,139,69345,988156
0,65,18,587037,636794
0,63,296,330024,561710
1,11,205,120457,349117
0,60,237,657033,683264
1,16,298,144237,340080
0,97,256,388707,21527
0,67,235,356569,58787
1,0,222,264026,136875
0,90,154,968705,133195
0,70,294,410950,79290
0,63,107,992539,308230
1,23,86,135471,624598
0,93,269,739166,938223
0,97,267,679239,765424
1,66,47,549951,92304
0,68,296,6184,399158
0,10,67,168387,916001
0,73,130,388104,441847
1,32,217,857982,650942
0,14,63,252939,880519
1,56,76,444995,124082
0,2,283,598986,548229
0,49,19,537799,129574
1,89,124,876599,187020
0,23,112,227963,12075
1,22,134,290057,905217
1,36,177,560576,702316
1,89,38,273933,815469
0,62,53,818613,951831
1,54,166,485975,311826
0,19,106,177690,780199
0,88,71,405403,322869
0,46,89,690049,661445
1,51,180,537724,337699
0,37,106,18788,904028
0,5,120,112765,95599
0,51,80,329116,921947
0,45,127,40730,693791
1,42,188,393861,177327
0,5,177,714563,384521
1,44,218,980579,758867
1,91,100,87165,912165
1,35,120,375852,66627
1,59,163,428977,214885
1,15,104,227563,534505
0,30,83,604747,894064
0,69,41,622840,558652
0,87,164,253650,606588
1,72,67,784454,488862
1,21,7,259643,343533
0,44,215,389162,274367
1,46,243,207412,666347
1,98,146,45064,512143
1,90,63,779578,202604
0,65,233,305090,795656
0,28,273,920057,954455
1,73,31,203753,664648
0,28,101,965385,370498
0,84,269,930272,665649
0,89,80,649697,217401
0,84,83,601484,697188
0,10,28,468621,744006
0,96,107,140063,871855
0,48,19,789441,122855
1,79,10,166900,393154
1,17,273,995489,195913
1,63,217,387894,850076
1,74,51,966361,908631
1,4,102,737399,874381
0,31,56,136695,141296
1,22,58,122235,854497
0,16,57,172939,806410
1,91,295,784252,558143
0,49,34,806500,894569
0,25,97,540711,321226
0,34,157,207592,948204
0,53,285,574825,112902
0,6,299,464496,7828
1,45,152,648539,471781
1,68,29,799858,849454
0,94,19,996707,73878
0,73,235,156649,943564
1,3,204,608078,669213
1,43,297,481300,52045
1,17,28,906933,414055
1,100,286,349322,489452
1,28,95,500938,3399
1,71,97,121130,718928
0,41,190,892513,794068
0,8,167,200531,713874
1,70,42,994403,347819
1,79,200,637056,7939
1,71,265,610044,793209
0,37,92,873528,262128
0,51,298,287094,192873
1,81,151,2835,651644
0,82,266,232224,157830
0,38,54,801565,730122
0,74,99,442308,817081
0,19,77,920095,977320
0,55,210,274353,17098
0,27,213,747284,36231
1,71,230,79241,609600
0,48,115,786915,939005
0,92,2,522029,674300
0,44,111,579140,728607
1,100,73,715819,752841
0,43,175,162275,149965
0,93,129,831472,225973
0,9,55,754776,274166
0,20,196,436937,100293
0,75,154,958605,80610
1,76,102,234219,617092
0,21,183,496492,259002
1,44,113,730768,756455
1,32,33,526164,350143
1,72,11,464672,866043
1,4,83,625337,788498
0,80,226,765677,271102
0,29,206,322757,350268
0,1,225,243768,582118
1,55,203,522147,517129
0,91,251,845741,408118
1,88,33,845906,585672
1,39,8,246968,860529
1,54,179,682893,671335
1,27,17,175671,16470
1,13,230,569097,657242
0,83,5,857796,49459
0,77,161,437638,925639
1,6,139,112437,475214
0,35,254,233102,674917
1,69,206,169154,421357
1,36,293,952158,180295
1,63,159,240245,123818
1,90,82,742941,584156
1,67,283,405174,204988
1,99,172,509074,360650
0,28,89,782204,40740
0,94,99,332442,418097
1,80,178,16228,937446
1,44,212,380226,731377
1,11,116,278286,150225
1,90,187,686752,478663
1,25,124,595101,129956
1,16,52,323471,847302
1,100,161,758359,76672
1,42,107,225492,795230
0,4,31,591875,343594
0,79,117,966387,362953
0,31,190,541847,428123
1,75,106,718766,670124
1,100,162,146030,400253
0,18,15,42764,577300
0,65,193,852828,220477
0,19,39,429215,802370
0,19,59,663249,184261
1,19,148,255257,241922
0,97,199,622026,993606
1,37,124,899408,822654
0,25,259,454918,621750
0,55,38,410973,340890
0,75,217,235717,463241
0,0,275,485037,515625
0,85,72,551936,42213
1,80,88,459126,6118
1,31,62,812532,147005
0,71,18,207431,10028
0,88,32,14817,930684
1,78,195,383633,662401
0,16,139,124816,951543
0,29,55,354680,725260
1,95,228,754071,543497
1,30,157,62012,691585
1,79,211,768318,379613
0,34,186,800310,391254
0,92,132,853223,592559
0,35,264,639090,712666
1,74,74,150380,938708
0,42,106,209948,83497
0,33,278,100004,385248
1,22,47,422926,710431
0,27,288,417382,675189
1,98,210,539219,916935
0,36,36,513350,218290
1,91,43,953358,905168
1,18,123,330110,599028
1,87,234,779277,759154
1,82,188,623527,488434
0,46,69,184400,149951
0,94,288,547676,577823
0,24,226,494003,222300
0,87,227,993486,712692
1,21,228,330004,597842
1,97,5,589073,537846
0,3,209,452519,129499
1,74,266,800198,844223
1,8,28,83375,954113
1,18,130,132885,534575
1,92,156,852663,709215
0,92,224,984643,575857
1,5,211,332736,18547
1,63,245,800922,15913
0,24,26,308485,421884
0,81,239,433410,74781
1,8,293,118863,931007
0,93,217,894549,602296
0,53,92,379736,300200
0,52,117,560133,468731
1,42,30,341464,454231
0,28,162,871406,393823
0,35,219,782885,15610
0,37,107,500801,638158
1,14,228,106383,987687
0,27,81,635505,429949
0,11,194,657978,64761
1,72,156,199584,35546
0,53,265,179248,458560
1,96,249,682678,100052
0,43,165,213027,266493
1,32,292,957205,144428
0,30,159,674200,537898
1,82,233,703088,303948
1,45,160,677051,259622
0,1,271,541432,773414
1,7,62,427789,934526
0,34,275,72966,988910
1,58,277,499026,653634
0,5,78,75861,369201
0,31,163,389678,547152
0,10,96,77812,340563
0,88,117,230491,25527
1,28,273,373241,351011
0,73,69,893974,771731
1,10,222,705938,125619
1,76,148,290329,580337
1,36,22,958413,381808
0,19,209,727984,666309
1,62,112,911584,734368
0,61,116,75153,57915
1,63,227,231054,333799
0,60,43,236916,610748
1,58,62,754029,716365
1,41,181,886959,812742
1,32,237,232526,613298
1,60,243,198246,260559
0,80,189,359857,723143
1,99,149,220769,582194
1,12,261,57984,147191
1,52,297,130132,182341
1,7,262,147514,335516
1,10,248,338344,655161
0,47,213,460124,213160
1,42,120,500179,570255
1,67,135,999118,195186
1,76,113,487332,957974
0,47,290,525485,609342
0,2,36,911633,449786
0,89,115,722461,245454
0,80,217,954136,815545
0,38,128,438827,492729
1,29,268,241283,275788
0,96,142,660268,138596
1,2,21,31413,860769
1,60,128,859486,997489
0,6,278,90151,43874
0,1,261,76107,89173
1,5,277,961720,585970
1,10,206,12704,121710
0,54,88,550410,896383
0,81,189,292449,758393
0,22,263,493639,385393
0,66,92,729554,170530
1,12,256,813084,901219
0,3,113,188855,36682
0,65,47,919324,26634
1,18,42,821925,900524
0,94,145,170892,927861
1,67,152,627496,628145
0,67,64,997996,987888
1,74,139,751409,315543
1,45,131,877825,380460
0,74,29,528430,31894
1,91,295,538084,86576
1,43,174,852857,871273
0,65,53,515836,384659
0,24,162,679885,369102
0,49,53,858261,20964
0,35,282,968240,824557
1,3,7,265150,182222
1,53,24,586307,825494
0,52,62,555726,252398
1,8,170,478398,291822
0,13,222,680762,888765
1,1,114,203706,491944
1,34,208,309408,628113
1,42,93,532558,91826
1,48,175,80215,621725
1,68,8,599783,838851
1,23,90,17913,862813
0,42,14,873736,326668
0,65,16,594943,867371
1,75,33,192230,906656
1,57,189,142392,249867
0,49,145,612932,129290
1,25,229,236190,141567
1,65,159,426674,417079
0,7,76,355381,943447
1,66,8,153129,568418
0,71,143,796656,665620
0,9,165,146831,138349
0,24,291,127184,105003
0,96,125,881557,837115
0,86,298,216571,599007
1,77,205,557329,560756
0,100,269,841675,833859
1,51,187,890913,105319
1,26,10,93583,581633
1,30,218,122199,278569
0,36,273,220424,196107
1,33,140,904237,668461
0,46,174,383380,779243
0,92,10,888649,970136
1,58,52,549131,729014
0,68,53,852392,537765
1,33,29,101713,823516
1,72,156,330973,213248
1,97,171,543303,544732
0,11,276,418398,852155
1,85,150,998043,156291
0,43,116,81301,996779
0,79,181,96690,160209
0,17,74,724289,415215
1,50,280,80298,590261
1,86,287,299869,154502
0,6,293,123990,892322
1,55,108,492380,427575
0,47,148,324527,543281
1,24,170,685019,456752
1,74,15,724487,93056
0,88,93,30702,120627
0,4,220,910965,205967
0,100,255,313882,512700
0,66,71,643123,712236
1,39,186,336409,58165
1,31,33,365454,188420
1,34,158,999796,93990
0,45,22,771938,573869
1,56,253,920863,275690
0,61,83,526457,540911
1,50,44,986627,273325
1,82,192,359819,455029
1,74,117,559409,988084
1,10,5,140424,403079
0,75,26,161385,178938
0,93,254,207832,314428
0,81,133,910248,373888
0,78,62,249630,323192
1,1,68,789224,881293
1,78,35,667672,368045
1,79,29,97655,942769
0,64,194,361818,651326
0,22,14,457722,984878
0,61,61,935192,117913
0,2,36,547529,256996
0,55,64,706492,589178
1,82,211,253049,176422
1,13,45,35928,238065
1,23,263,88921,374362
1,45,75,25771,81653
0,74,183,364667,317564
0,5,199,263298,227391
1,46,156,45181,958726
0,44,221,991720,847908
1,99,147,249351,944821
0,29,90,575278,460515
0,34,108,672856,190744
1,74,15,366341,489977
1,17,143,565309,307877
0,47,147,81934,680479
1,5,123,897992,905518
1,6,228,222979,637159
0,76,202,971807,270110
1,84,47,200530,164061
0,90,231,546330,350709
0,96,175,607692,882415
1,75,235,405731,23193
1,20,267,710765,122102
1,91,208,233230,636519
1,12,242,432530,897588
0,51,6,732622,34197
1,12,232,643439,211460
0,79,34,935943,417445
1,76,274,351705,490920
1,48,47,303078,609329
0,61,243,530920,503339
0,2,99,60952,259013
0,1,85,457467,59056
0,51,15,987389,780218
0,19,289,27340,69044
1,59,212,289926,587977
1,100,234,636430,295778
0,68,238,77131,321619
0,85,223,681600,444411
1,63,66,382929,850285
0,54,26,141202,291608
0,56,111,277117,51430
0,3,278,675690,117771
0,60,28,64797,232987
1,90,56,209643,2995
0,53,28,432632,497666
0,58,58,439573,746449
1,16,38,789723,553780
1,96,252,831751,251121
1,15,143,5614,811391
0,9,265,606569,713868
1,46,82,319038,481712
0,65,254,442824,293134
1,29,293,994932,122649
0,87,292,127391,818438
1,64,62,886261,69018
1,35,145,867284,306457
0,34,203,366690,906830
1,95,94,423978,803933
0,50,54,481180,128757
1,75,19,908406,686458
0,2,298,35964,701944
0,8,77,917178,31984
1,49,248,194813,812950
1,79,241,722468,862265
1,92,170,55768,451404
0,50,190,175166,306553
0,41,285,344475,173748
1,34,274,196799,589869
0,22,255,407879,205131
1,62,241,714337,872983
1,74,252,624091,59446
0,98,175,196790,493705
1,85,63,653106,800462
1,32,246,817184,862966
0,89,151,989596,654820
1,51,105,473039,187940
1,86,254,167482,255959
1,4,125,105710,456169
1,6,135,176645,232643
1,100,134,510631,774288
1,72,29,834363,692120
1,42,24,757754,458584
1,5,21,116189,928137
0,3,126,375348,230220
0,39,17,257581,111871
0,20,144,835166,693033
0,54,70,274983,928742
0,13,92,684920,914658
1,94,99,50684,387103
1,72,162,801547,295174
1,55,268,747685,63429
1,10,259,349386,667435
1,39,284,79590,241734
1,22,257,818271,939404
0,17,150,241861,731135
0,75,111,231580,536230
1,43,37,580231,817017
1,15,136,628839,673192
0,48,218,82563,394810
0,12,297,414692,52172
0,50,233,164909,408990
1,14,253,625511,117577
0,5,158,864506,669075
0,94,56,962597,326036
1,16,242,167658,815370
1,48,261,664353,636194
1,1,64,51557,604818
1,30,170,192196,208342
1,90,31,787769,873722
0,80,27,36497,100300
0,50,106,919221,863840
1,85,49,665916,608241
0,82,144,534097,910042
0,50,218,946472,507096
0,59,102,766723,731078
0,9,34,257851,591916
1,73,277,181132,305177
0,35,16,764119,819486
0,45,287,885520,525970
1,5,189,597718,606667
0,48,245,832161,735288
0,6,36,157556,299818
1,56,19,23962,357058
0,16,13,177925,317758
1,6,35,296075,390205
0,88,135,650310,531733
0,79,77,314110,963245
1,5,206,401470,374636
0,18,256,291298,567436
0,11,210,669409,873245
0,16,95,688123,239355
0,16,187,161251,836834
0,76,19,508273,583298
0,35,172,672429,904509
0,11,25,865041,163213
1,34,41,570976,322307
0,88,54,852741,840887
1,42,37,749107,582195
0,17,214,398126,504655
0,36,277,122545,961628
1,83,261,818066,385888
0,63,231,157714,531055
1,74,176,937259,372132
1,50,124,331717,339901
1,91,93,612599,195388
0,40,242,133150,104044
0,3,297,952540,37786
1,84,200,457998,407101
1,0,187,916317,549755
1,29,200,856446,812939
1,13,175,309881,492555
0,78,205,654862,326
1,39,212,554440,101040
0,65,26,406351,872644
0,45,134,991268,650460
0,68,88,636510,371684
1,90,184,415352,289518
0,63,222,503436,997803
1,27,44,800684,90913
1,41,10,773466,778313
0,11,204,860602,146073
1,56,18,945186,626713
0,15,84,425356,690977
1,7,206,988841,734374
1,80,90,312984,861695
0,91,234,5956,950596
1,93,29,618894,884577
1,52,159,631686,899510
1,71,227,956637,16540
1,10,182,841763,949816
0,53,35,322153,352873
1,2,71,149030,48469
0,68,54,206067,741723
0,49,173,222327,777214
0,96,257,543873,485833
1,83,148,536995,421716
0,46,216,298903,614432
1,58,132,900488,235902
1,77,219,40635,544451
0,33,261,887497,758873
1,26,287,37551,232154
0,31,274,979525,711529
0,18,131,131671,965209
0,81,244,406475,246479
0,73,17,741659,290074
1,3,24,264588,691484
1,82,34,316920,345462
0,81,75,171774,176347
0,21,239,311511,559356
1,17,290,929317,497594
1,82,102,772962,152156
0,85,256,385284,69415
0,7,81,376150,102735
0,79,168,31589,815513
1,72,198,719604,733548
0,28,241,749844,329376
1,28,188,578584,64580
0,80,201,222549,228764
0,76,226,242949,216121
0,52,275,856457,122398
1,54,261,227783,149312
1,14,258,692365,798104
0,7,36,995756,797215
1,2,14,415048,658502
0,4,230,412510,133551
0,10,298,777494,426916
0,21,263,422743,87883
0,49,93,880429,335782
0,99,76,37517,809953
1,32,102,850369,140968
0,36,289,139095,421053
0,40,296,143915,753265
1,5,132,89858,707847
0,10,261,656652,547771
1,90,124,934441,594609
0,60,201,190151,410141
0,67,200,584572,592547
1,9,77,270392,502833
1,82,77,484217,188809
1,22,123,853293,677391
1,100,241,619411,606469
0,73,20,309233,375760
1,39,124,999686,737885
0,43,98,679742,670531
0,28,64,236387,540300
0,76,218,166699,700201
1,25,34,733650,187357
1,31,55,225603,470160
1,93,127,636054,885743
0,60,251,408788,439167
1,49,213,349131,668233
0,40,111,375451,710850
1,63,211,283128,961766
1,82,257,542992,561553
0,14,136,856818,868825
0,8,236,773748,273289
0,83,127,816870,833564
1,67,3,657577,675984
0,97,219,769475,186959
1,95,96,778134,298996
1,42,257,757368,872859
1,54,257,607198,104736
0,56,38,133791,365634
1,41,260,784078,102881
0,7,230,241913,699944
1,67,60,904538,337078
1,81,32,421529,460415
1,92,231,818540,49173
0,69,111,714949,78345
1,66,209,54667,422869
1,38,94,652663,687831
0,37,204,23206,699725
1,70,139,48487,488651
1,98,90,86200,755796
1,4,293,847613,56041
0,32,180,326072,462676
1,97,108,335179,28932
1,10,242,974180,282935
1,52,48,391705,38969
0,96,81,703061,717043
0,17,247,772551,64786
0,50,21,319957,769986
1,2,227,428817,237053
1,90,280,784285,870625
0,33,227,319827,565025
1,15,178,952083,819210
1,3,174,523789,430167
0,9,280,769654,640948
1,22,172,397230,126803
1,86,209,155062,903085
0,22,149,789114,504994
1,38,286,180222,719832
0,73,114,60075,667841
1,52,225,712733,507662
1,91,123,713358,236165
0,59,87,988362,374483
1,42,168,206328,2585
1,33,3,979456,948277
0,30,138,435784,215586
0,60,63,375399,284772
1,80,152,609970,266550
0,29,269,952640,605924
0,7,271,394906,496208
0,98,168,481832,456252
1,80,296,172359,148016
1,37,149,517965,932978
1,54,217,159546,436855
0,50,35,306605,828368
0,41,234,768812,597222
1,55,159,816443,485607
0,49,71,362851,770569
1,98,65,637997,23241
0,73,164,318464,129823
1,68,286,198826,537890
1,1,164,888780,794065
1,40,203,547756,808915
0,92,280,470720,298523
0,43,89,685162,222033
0,85,239,172431,510008
1,92,209,302097,455281
0,45,110,603941,665154
0,20,6,422355,875923
0,99,269,613277,782358
0,65,187,909339,82678
0,29,257,277272,28629
0,83,262,4400,539812
0,58,169,471349,479330
1,15,209,917338,989362
1,16,163,946926,491214
1,36,198,695130,651599
1,56,154,605702,188605
0,78,283,395383,339279
0,22,175,594281,856226
1,92,149,639447,783630
0,39,253,790994,172958
0,55,91,817669,410208
0,43,183,4517,351227
0,63,133,377906,793624
1,40,72,75630,63314
0,63,204,439587,729183
0,3,183,729797,153429
1,37,288,94384,712907
1,92,35,306996,380585
0,52,229,915514,303324
0,8,146,181290,120165
1,56,202,107821,840253
1,87,185,430365,607331
1,28,78,651929,580021
1,71,260,632925,234040
1,48,40,49092,696584
0,15,23,505388,749626
1,52,63,21410,719063
0,18,273,763314,766944
1,57,179,589967,78246
1,25,56,186965,751624
1,46,170,790246,781450
1,90,97,814576,475276
1,98,134,993331,240869
1,62,29,257941,370356
0,12,130,658540,19943
1,27,189,130990,219152
0,43,45,28470,116501
1,48,48,709992,261536
1,27,82,96971,198508
0,61,109,985716,203137
0,14,96,944952,394546
0,22,268,913111,34808
1,87,138,624598,855051
1,78,39,170000,538376
1,66,288,857510,5216
0,45,77,466393,669393
0,84,155,760647,676702
0,86,101,827748,809813
0,31,21,185343,696412
0,21,217,890318,25262
0,31,277,85997,754939
0,65,251,553684,609954
0,43,62,989244,342139
0,70,267,801798,917742
1,66,248,628708,305200
0,100,125,394387,437231
0,92,51,474467,312122
0,25,121,446594,373963
0,54,254,620637,618632
0,89,174,446076,86481
0,17,272,891343,197767
0,85,235,208286,689234
0,29,260,961063,642610
1,100,223,348204,960340
1,47,175,759150,781714
0,89,13,563423,277823
0,29,262,615658,39163
1,83,123,109324,138499
0,25,249,634602,480153
1,95,149,223780,666343
0,11,89,422757,686834
1,32,178,679531,815206
1,25,211,860194,393115
0,71,134,398710,164005
0,32,55,528239,727521
0,37,154,248866,953919
0,43,34,961337,784167
1,70,219,125258,99722
0,98,45,41349,542258
1,10,144,712419,719625
0,88,258,901597,861900
1,42,7,892027,382695
0,66,67,456845,740872
1,80,22,289940,827319
0,75,135,389337,783715
1,91,72,919913,406668
1,27,188,224801,167670
0,52,144,180045,4897
1,52,83,593224,448349
0,36,44,211492,630581
1,66,144,994316,791384
1,46,197,887390,40637
1,69,244,304593,320518
0,19,275,327326,575802
0,95,45,874775,465791
1,53,46,856469,279943
0,40,211,894569,276206
1,87,242,528993,18220
1,41,140,585464,147181
0,6,284,932919,476618
1,66,40,63204,209310
0,22,23,573322,590729
0,37,138,725284,721655
1,32,186,818452,890471
0,14,128,376956,976602
0,25,213,824449,602356
1,22,28,552878,247891
0,71,212,177646,818049
1,89,82,98763,823371
0,59,2,121422,796675
0,26,192,572815,289937
1,17,149,92574,840946
0,35,150,128963,982075
1,87,125,295394,443879
1,99,65,815380,104322
1,57,111,842190,82601
0,67,241,187539,931263
1,26,278,804092,358376
0,48,163,10615,211028
0,57,299,1062,479495
1,87,86,458245,689663
1,35,150,796705,801412
0,8,69,977672,894131
0,4,66,511995,784387
1,21,89,55597,112689
0,60,38,753698,107453
1,4,178,713669,493485
0,76,190,471799,528757
0,34,81,125061,579347
0,26,171,110903,554226
0,39,43,486011,434283
0,84,168,91922,266634
1,53,26,536826,181264
1,4,259,153013,42338
0,55,176,132439,445699
0,68,294,770501,322796
0,4,251,118599,218189
1,63,33,514467,106751
0,82,142,995718,50536
1,26,272,180266,766144
1,20,25,197688,387451
0,94,169,404433,708813
0,77,245,359475,369227
0,57,100,445040,946730
1,40,7,439018,192633
0,72,231,380002,79016
1,3,30,973594,460341
1,17,138,204309,195268
1,6,121,310643,602305
0,12,264,441966,346548
1,68,191,781302,21307
1,11,17,878007,749348
1,19,63,174909,427551
1,7,224,34141,467956
0,86,233,757650,91161
1,81,209,797430,753231
1,15,237,224590,201913
0,12,192,96312,986915
0,34,147,307314,34158
1,99,106,238471,35277
0,92,216,129394,197836
0,27,124,997093,419236
1,82,79,494491,804950
1,6,157,151382,864193
0,3,26,926016,638009
1,11,141,279065,336063
1,10,241,854080,995664
0,26,266,586257,754645
1,79,236,24131,7629
1,84,88,335970,213665
0,33,150,610974,403660
0,76,153,652248,238924
1,60,131,465473,442391
0,8,120,264709,837444
1,46,91,90692,535975
1,32,86,35934,76752
1,52,32,574278,74766
1,36,156,346016,679989
0,54,207,730606,830374
0,59,264,30895,732638
1,3,31,623057,899677
0,76,157,704036,885006
1,31,291,823481,528676
0,48,22,845428,574709
0,61,19,435248,12081
0,71,194,386504,139364
1,55,34,887726,302087
0,65,229,129889,886582
0,27,144,618269,554649
1,43,139,610892,45083
1,9,206,63418,708789
1,16,120,253122,635706
0,84,41,674013,836681
1,6,17,516328,505447
1,28,262,679152,385382
0,6,58,947959,479927
1,60,76,430979,336793
0,45,239,987686,930512
0,9,124,433487,745077
1,27,216,489942,551768
0,47,187,39958,733090
0,38,46,761556,173878
0,0,73,933344,504396
1,17,145,731298,705142
1,12,57,835093,341607
1,38,171,722399,250782
0,19,106,906341,977781
0,81,26,332194,766598
1,93,269,817556,276323
0,57,167,155061,137247
1,57,164,295960,434894
0,50,123,53568,908365
0,34,97,424342,492513
0,100,23,849587,504795
1,53,271,796296,520630
0,88,181,174227,599805
1,87,132,78456,174660
1,95,286,648890,5746
0,72,45,22878,961526
1,24,232,723661,585195
0,93,267,672241,273958
0,91,107,777767,766072
1,38,34,402750,91176
0,75,235,830886,79724
1,56,213,83531,741558
1,64,254,811158,703878
1,67,271,783707,935168
0,58,226,650079,628460
1,16,255,790481,392057
0,34,172,224071,886573
1,78,190,778341,395464
1,72,280,719231,831873
0,63,125,448297,895667
0,98,263,922582,577397
0,72,279,240765,218744
1,69,16,79007,365980
1,5,192,690242,78499
0,17,248,247389,510456
1,78,138,548473,27028
0,20,95,949367,921518
0,31,106,887068,587732
0,14,265,928171,422532
0,60,66,707570,75681
1,71,171,46561,546262
1,28,177,362523,226202
1,45,85,510827,999055
1,26,25,642717,550501
1,0,250,912264,958725
1,37,48,676113,531896
0,81,2,683755,693171
0,61,2,423515,246810
0,83,120,58756,746697
0,99,84,960154,810170
0,42,22,343366,887757
1,3,150,184452,764138
1,35,68,944125,220201
1,82,273,820295,84290
0,50,37,217520,580856
1,81,204,385329,758013
0,54,7,250421,747787
0,25,171,449869,809945
1,37,95,922324,886367
1,90,189,927742,710128
0,68,169,462428,385950
1,73,107,272126,194022
0,69,190,650641,638952
1,49,27,430196,86409
0,96,244,937399,382888
1,78,172,372157,991262
1,23,232,735060,952202
1,49,44,514535,988974
0,53,153,165659,204690
1,43,248,628563,423194
0,87,246,958620,203555
1,62,70,289199,739472
0,43,124,860121,468383
1,1,92,695473,166770
0,73,20,197117,698047
0,22,44,619535,565306
1,57,14,896582,806601
0,49,249,39906,390835
1,27,220,832064,520554
0,42,99,685721,261549
1,18,47,907668,408895
1,19,68,903058,355845
1,20,56,888410,627558
1,52,71,258694,279468
1,34,176,992602,785015
0,34,27,888520,969920
1,39,57,774189,532281
1,47,216,811911,345114
1,59,179,391425,477854
0,55,284,94256,560463
1,70,106,987214,79825
1,51,80,674699,260016
1,23,72,122548,104370
0,61,156,861085,699463
1,44,146,33506,16525
1,35,141,949310,555649
0,63,67,681783,918484
0,100,142,797762,300658
0,77,162,966021,782860
0,64,195,77508,449153
0,61,24,98539,739127
0,89,108,838705,972004
1,10,233,50560,522085
0,90,273,554702,62202
1,67,30,723239,754910
0,53,157,540493,328242
0,52,279,584282,317452
1,65,197,973923,265409
0,32,109,406534,392442
0,85,215,811446,393172
1,92,298,279498,185112
1,69,203,645765,494792
0,95,27,305944,162505
0,92,205,658187,235271
0,5,83,284181,611289
1,56,33,487501,828627
0,61,8,333501,3802
1,73,186,549773,338823
1,5,256,127637,956492
1,37,111,180259,26386
0,10,166,705471,264115
1,62,275,390493,88638
1,62,69,828632,673004
1,55,297,968637,411038
1,81,179,429037,21471
1,67,232,661182,808787
1,5,135,15377,22872
1,96,58,752596,689322
0,20,84,490879,88960
0,3,129,394260,378411
1,4,268,868174,408031
0,49,32,504694,276469
1,69,49,534042,977500
0,35,79,632572,336978
0,85,170,182784,948466
1,38,78,816983,888165
1,8,32,188990,997604
1,55,62,366416,191731
1,8,250,162055,612710
0,66,95,189149,123360
0,5,266,529416,385069
0,47,82,797458,391211
1,77,127,476474,193937
0,36,238,337807,708633
1,23,56,657294,982070
0,46,117,251399,803443
1,25,243,23985,323323
1,25,220,227173,307747
1,100,22,332091,120362
0,13,225,104468,74688
0,49,11,419228,843486
1,22,281,498557,408276
0,18,263,46254,86155
0,86,248,191447,986558
1,80,223,776830,911386
0,50,197,466626,352532
1,86,116,357425,152849
0,59,177,705676,401830
0,82,152,991605,918596
1,96,298,282381,662825
1,48,123,185321,668384
1,5,250,504170,375195
0,11,177,498083,716274
1,36,113,522234,157188
0,66,87,856638,255234
1,42,189,224630,772592
0,67,292,346223,927549
0,85,70,621504,701417
1,5,58,895448,250680
1,22,155,495427,284726
0,6,113,951696,87182
1,9,16,840945,34980
1,39,147,450936,763175
1,11,141,356911,306489
0,92,34,918795,492117
1,76,109,520282,534144
1,60,126,649669,234498
1,77,203,124588,871872
1,96,235,575375,131302
0,54,2,197474,729014
1,63,193,782042,258559
0,92,246,957287,909832
1,49,200,670092,5226
0,34,235,76217,359645
0,86,137,892328,32941
0,1,114,378820,632892
0,91,214,657352,897477
0,11,130,769806,351823
0,12,232,428192,655328
1,88,33,447836,302405
0,81,75,433734,534184
0,92,95,633827,533730
0,35,62,258493,738502
1,33,230,414438,75455
1,70,72,562913,957724
0,30,54,557189,662761
1,26,230,766356,100545
1,94,214,899624,152220
1,45,180,764233,381857
1,47,177,363140,436478
1,37,251,656845,832433
1,38,296,308602,2750
1,51,191,521341,192615
1,31,299,600276,847835
1,39,148,62806,360483
0,33,58,977992,143192
1,17,170,761298,86124
0,98,94,332303,520092
0,87,117,287997,885387
0,1,297,473855,154857
0,100,157,851335,753727
0,56,17,705325,956825
1,75,138,414593,601881
0,22,46,919188,448368
0,84,71,838959,860294
0,33,199,49894,61781
0,39,173,511927,606160
1,1,152,105306,237285
1,64,89,69837,20558
1,9,50,774928,14538
0,93,123,656229,883995
1,11,210,258160,350116
1,69,16,702363,623551
1,7,139,746106,447777
1,81,211,348322,169223
1,58,100,237653,939378
1,73,129,996407,164547
0,89,119,278634,806796
1,15,117,192731,315153
0,76,238,167984,481186
1,39,128,966906,923043
0,98,238,54482,744318
0,49,150,18305,639687
0,31,219,239944,690376
1,3,253,660898,902556
1,57,275,970368,345131
1,24,226,403451,884055
0,87,147,364226,921814
1,3,119,25189,788485
1,81,243,481183,658199
0,65,1,4162,163631
0,20,153,128667,125548
0,94,84,867977,301493
1,3,120,494274,489605
1,91,136,118667,608883
